user_id,record_id,player_event_type,ui_event_type,event_current_time_in_nanoseconds,nano_time_milliseconds,event_seek_position_in_milliseconds,event_start_time,event_elapsed_time,song_album_id,song_album_name,song_artist_id,song_artist_name,song_bit_rate,song_date_added,song_disc_number,song_duration,song_file_size,song_file_format,song_id,song_last_played,song_name,song_file_path,song_play_count,song_playList_id,playList_play_order,podcast,song_sample_rate,track,song_release_year,album_artist_name,album_id,album_name,album_artist_name.1,album_date_added,album_release_year,number_of_songs_in_album ,number_of_discs_in_album,album_artists,album_paths,genre_id,genre_name,number_of_songs_for_genre,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
OItlnfCvyCWiPel4lKNFXBLUG3p2,17-6a9782b7-e173-453d-a5db-025250521ac5,,PAUSE,1.6046E+12,5.22704E+14,18684,,,2,Sinatra Sings Rodgers And Hammerstein,2,Sinatra Sings Rodgers And Hammerstein,359 kbps,1600292645,1,179160,7.7 MB,FLAC 16 bits,74,0,"Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac",0,0,0,FALSE,44.1 kHz,1,1996,,,,,,,,,,,,,,0.575,0.619,0.288,0,0.22,-11.199,0.0366,136.624,0.648,36
OItlnfCvyCWiPel4lKNFXBLUG3p2,18-c2db1a1b-567b-4ec1-ad33-fbc16e52f689,,FAVORITE,1.6046E+12,5.22706E+14,19085,,,2,Sinatra Sings Rodgers And Hammerstein,2,Sinatra Sings Rodgers And Hammerstein,359 kbps,1600292645,1,179160,7.7 MB,FLAC 16 bits,74,0,"Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac",0,0,0,FALSE,44.1 kHz,1,1996,,,,,,,,,,,,,,0.575,0.619,0.288,0,0.22,-11.199,0.0366,136.624,0.648,36
OItlnfCvyCWiPel4lKNFXBLUG3p2,19-f376d23b-cdd8-4c72-af03-2a758b26b64a,,UNFAVORITE,1.6046E+12,5.22762E+14,19085,,,2,Sinatra Sings Rodgers And Hammerstein,2,Sinatra Sings Rodgers And Hammerstein,359 kbps,1600292645,1,179160,7.7 MB,FLAC 16 bits,74,0,"Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac",0,0,0,FALSE,44.1 kHz,1,1996,,,,,,,,,,,,,,0.575,0.619,0.288,0,0.22,-11.199,0.0366,136.624,0.648,36
OItlnfCvyCWiPel4lKNFXBLUG3p2,20-b87a12be-7042-481b-bc2b-04d5b6824e11,,PLAY_ALBUM_ARTIST,1.6046E+12,5.24E+14,0,,,,,,,,,,,,,,,,,,,,,,,,Frank Sinatra,,,,,,,,,,,,,0.279,0.553,0.71,0,0.259,-3.032,0.0985,169.5,0.769,46
OItlnfCvyCWiPel4lKNFXBLUG3p2,23-5a781866-38d7-4fd0-8cc0-dca74784cb66,,PAUSE,1.6046E+12,5.24002E+14,1613,,,2,Sinatra Sings Rodgers And Hammerstein,2,Sinatra Sings Rodgers And Hammerstein,359 kbps,1600292645,1,179160,7.7 MB,FLAC 16 bits,74,0,"Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac",0,0,0,FALSE,44.1 kHz,1,1996,,,,,,,,,,,,,,0.575,0.619,0.288,0,0.22,-11.199,0.0366,136.624,0.648,36
OItlnfCvyCWiPel4lKNFXBLUG3p2,3-fa9476a6-5bc0-4735-a5eb-0a4a1ce4e49e,,PAUSE,1.60443E+12,3.47723E+14,3663,,,2,Sinatra Sings Rodgers And Hammerstein,2,Sinatra Sings Rodgers And Hammerstein,359 kbps,1600292645,1,179160,7.7 MB,FLAC 16 bits,74,0,"Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac",0,0,0,FALSE,44.1 kHz,1,1996,,,,,,,,,,,,,,0.575,0.619,0.288,0,0.22,-11.199,0.0366,136.624,0.648,36
OItlnfCvyCWiPel4lKNFXBLUG3p2,5-4c1237d1-7ed3-44c6-8b9a-f2a2aa09be15,,PLAY,1.60443E+12,3.4773E+14,4513,,,2,Sinatra Sings Rodgers And Hammerstein,2,Sinatra Sings Rodgers And Hammerstein,359 kbps,1600292645,1,179160,7.7 MB,FLAC 16 bits,74,0,"Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac",0,0,0,FALSE,44.1 kHz,1,1996,,,,,,,,,,,,,,0.575,0.619,0.288,0,0.22,-11.199,0.0366,136.624,0.648,36
OItlnfCvyCWiPel4lKNFXBLUG3p2,7-0ca7fb32-b51d-4d68-a202-2bc468255614,,PAUSE,1.60443E+12,3.47735E+14,9307,,,2,Sinatra Sings Rodgers And Hammerstein,2,Sinatra Sings Rodgers And Hammerstein,359 kbps,1600292645,1,179160,7.7 MB,FLAC 16 bits,74,0,"Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac",0,0,0,FALSE,44.1 kHz,1,1996,,,,,,,,,,,,,,0.575,0.619,0.288,0,0.22,-11.199,0.0366,136.624,0.648,36
OItlnfCvyCWiPel4lKNFXBLUG3p2,9-b53fae48-b02e-406f-a40d-23783fc27fc1,,PLAY,1.60443E+12,3.47841E+14,9949,,,2,Sinatra Sings Rodgers And Hammerstein,2,Sinatra Sings Rodgers And Hammerstein,359 kbps,1600292645,1,179160,7.7 MB,FLAC 16 bits,74,0,"Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac",0,0,0,FALSE,44.1 kHz,1,1996,,,,,,,,,,,,,,0.575,0.619,0.288,0,0.22,-11.199,0.0366,136.624,0.648,36
PxJCa3CgFydI7vBw3jGF6It1eul2,1-63520796-e502-46d3-bd6e-97d380679754,PLAY,,1.60381E+12,4.56627E+13,0,,,4.94E+18,Dream With Me,3.83E+18,Dream With Me,~265 kbps,1599069846,1,221440,7.1 MB,MPEG-1 Layer 3,10676,0,When You Wish Upon A Star,/storage/emulated/0/Download/01 - When You Wish Upon A Star.mp3,0,0,0,FALSE,44.1 kHz,1,2011,,,,,,,,,,,,,,0.92,0.165,0.237,0.00268,0.39,-12.498,0.0362,72.334,0.0853,33
PxJCa3CgFydI7vBw3jGF6It1eul2,10-77c1653f-6fbc-496e-bd81-a6c2de6ecfae,PAUSE,,1.60381E+12,4.56748E+13,1286,,,7.20E+17,Sinatra Sings Rodgers And Hammerstein,4.39E+18,Sinatra Sings Rodgers And Hammerstein,359 kbps,1596464563,1,179160,7.7 MB,FLAC 16 bits,10438,0,"Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac",0,0,0,FALSE,44.1 kHz,1,0,,,,,,,,,,,,,,0.575,0.619,0.288,0,0.22,-11.199,0.0366,136.624,0.648,36
PxJCa3CgFydI7vBw3jGF6It1eul2,13-8fc477fd-16d8-44aa-9787-65223c34cf27,PLAY,,1.60381E+12,4.56777E+13,0,,,7.20E+17,Sinatra Sings Rodgers And Hammerstein,4.39E+18,Sinatra Sings Rodgers And Hammerstein,359 kbps,1596464563,1,179160,7.7 MB,FLAC 16 bits,10438,0,"Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac",0,0,0,FALSE,44.1 kHz,1,0,,,,,,,,,,,,,,0.575,0.619,0.288,0,0.22,-11.199,0.0366,136.624,0.648,36
PxJCa3CgFydI7vBw3jGF6It1eul2,14-a616d6dd-4f31-4669-879f-8918043c2c58,PAUSE,,1.60381E+12,4.56792E+13,1190,,,7.20E+17,Sinatra Sings Rodgers And Hammerstein,4.39E+18,Sinatra Sings Rodgers And Hammerstein,359 kbps,1596464563,1,179160,7.7 MB,FLAC 16 bits,10438,0,"Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac",0,0,0,FALSE,44.1 kHz,1,0,,,,,,,,,,,,,,0.575,0.619,0.288,0,0.22,-11.199,0.0366,136.624,0.648,36
PxJCa3CgFydI7vBw3jGF6It1eul2,17-6f66f812-726f-4fec-803b-fcdf02733c9f,PLAY,,1.60381E+12,4.56797E+13,0,,,7.20E+17,Sinatra Sings Rodgers And Hammerstein,4.39E+18,Sinatra Sings Rodgers And Hammerstein,359 kbps,1596464563,1,179160,7.7 MB,FLAC 16 bits,10438,0,"Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac",0,0,0,FALSE,44.1 kHz,1,0,,,,,,,,,,,,,,0.575,0.619,0.288,0,0.22,-11.199,0.0366,136.624,0.648,36
PxJCa3CgFydI7vBw3jGF6It1eul2,18-02d5e299-0cfa-4cfa-b1cf-fb574ad8365d,PAUSE,,1.60381E+12,4.56808E+13,840,,,7.20E+17,Sinatra Sings Rodgers And Hammerstein,4.39E+18,Sinatra Sings Rodgers And Hammerstein,359 kbps,1596464563,1,179160,7.7 MB,FLAC 16 bits,10438,0,"Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac",0,0,0,FALSE,44.1 kHz,1,0,,,,,,,,,,,,,,0.575,0.619,0.288,0,0.22,-11.199,0.0366,136.624,0.648,36
PxJCa3CgFydI7vBw3jGF6It1eul2,2-df182290-4f25-4fdd-bdbe-aed506c1289d,PAUSE,,1.60381E+12,4.56645E+13,1004,,,4.94E+18,Dream With Me,3.83E+18,Dream With Me,~265 kbps,1599069846,1,221440,7.1 MB,MPEG-1 Layer 3,10676,0,When You Wish Upon A Star,/storage/emulated/0/Download/01 - When You Wish Upon A Star.mp3,0,0,0,FALSE,44.1 kHz,1,2011,,,,,,,,,,,,,,0.92,0.165,0.237,0.00268,0.39,-12.498,0.0362,72.334,0.0853,33
PxJCa3CgFydI7vBw3jGF6It1eul2,21-27eb626b-d818-4e46-908a-7f21ee8e50f7,PLAY,,1.60381E+12,4.56842E+13,0,,,4.10E+18,Kids in Love,4.51E+18,Kids in Love,256 kbps,1600177848,0,232960,7.2 MB,MPEG-1 Layer 3,10735,0,Never Let You Go,/storage/emulated/0/Music/Never Let You Go.mp3,0,0,0,FALSE,44.1 kHz,1,2017,,,,,,,,,,,,,,0.000856,0.49,0.861,0,0.124,-4.151,0.0321,137.648,0.559,25
PxJCa3CgFydI7vBw3jGF6It1eul2,22-379cd604-2962-4125-ad01-95bff839e27f,PAUSE,,1.60381E+12,4.56854E+13,943,,,4.10E+18,Kids in Love,4.51E+18,Kids in Love,256 kbps,1600177848,0,232960,7.2 MB,MPEG-1 Layer 3,10735,0,Never Let You Go,/storage/emulated/0/Music/Never Let You Go.mp3,0,0,0,FALSE,44.1 kHz,1,2017,,,,,,,,,,,,,,0.000856,0.49,0.861,0,0.124,-4.151,0.0321,137.648,0.559,25
PxJCa3CgFydI7vBw3jGF6It1eul2,25-614588d6-9d89-48eb-8865-f8057b68996e,PLAY,,1.60381E+12,4.56873E+13,0,,,4.94E+18,Dream With Me,3.83E+18,Dream With Me,~265 kbps,1599069846,1,221440,7.1 MB,MPEG-1 Layer 3,10676,0,When You Wish Upon A Star,/storage/emulated/0/Download/01 - When You Wish Upon A Star.mp3,0,0,0,FALSE,44.1 kHz,1,2011,,,,,,,,,,,,,,0.92,0.165,0.237,0.00268,0.39,-12.498,0.0362,72.334,0.0853,33
PxJCa3CgFydI7vBw3jGF6It1eul2,26-4c2d3976-cf48-457d-9295-e5fc5dde0ee1,PAUSE,,1.60381E+12,4.56889E+13,1256,,,4.94E+18,Dream With Me,3.83E+18,Dream With Me,~265 kbps,1599069846,1,221440,7.1 MB,MPEG-1 Layer 3,10676,0,When You Wish Upon A Star,/storage/emulated/0/Download/01 - When You Wish Upon A Star.mp3,0,0,0,FALSE,44.1 kHz,1,2011,,,,,,,,,,,,,,0.92,0.165,0.237,0.00268,0.39,-12.498,0.0362,72.334,0.0853,33
PxJCa3CgFydI7vBw3jGF6It1eul2,28-a10f95aa-a549-49a6-bb1a-aa3c07182c84,PLAY,,1.60381E+12,4.58537E+13,0,,,4.10E+18,Kids in Love,4.51E+18,Kids in Love,256 kbps,1600177848,0,232960,7.2 MB,MPEG-1 Layer 3,10735,0,Never Let You Go,/storage/emulated/0/Music/Never Let You Go.mp3,0,0,0,FALSE,44.1 kHz,1,2017,,,,,,,,,,,,,,0.000856,0.49,0.861,0,0.124,-4.151,0.0321,137.648,0.559,25
PxJCa3CgFydI7vBw3jGF6It1eul2,29-b72807f4-d264-4e98-8815-04bc1cbb5805,PAUSE,,1.60381E+12,4.58558E+13,1345,,,4.10E+18,Kids in Love,4.51E+18,Kids in Love,256 kbps,1600177848,0,232960,7.2 MB,MPEG-1 Layer 3,10735,0,Never Let You Go,/storage/emulated/0/Music/Never Let You Go.mp3,0,0,0,FALSE,44.1 kHz,1,2017,,,,,,,,,,,,,,0.000856,0.49,0.861,0,0.124,-4.151,0.0321,137.648,0.559,25
PxJCa3CgFydI7vBw3jGF6It1eul2,31-eb93c81f-43f7-4920-b8c8-8a96a8900384,PLAY,,1.60381E+12,4.58571E+13,1544,,,4.10E+18,Kids in Love,4.51E+18,Kids in Love,256 kbps,1600177848,0,232960,7.2 MB,MPEG-1 Layer 3,10735,0,Never Let You Go,/storage/emulated/0/Music/Never Let You Go.mp3,0,0,0,FALSE,44.1 kHz,1,2017,,,,,,,,,,,,,,0.000856,0.49,0.861,0,0.124,-4.151,0.0321,137.648,0.559,25
PxJCa3CgFydI7vBw3jGF6It1eul2,33-ee8b610b-6b5e-4618-b875-8f2083969d84,PAUSE,,1.60381E+12,4.5859E+13,3402,,,4.10E+18,Kids in Love,4.51E+18,Kids in Love,256 kbps,1600177848,0,232960,7.2 MB,MPEG-1 Layer 3,10735,0,Never Let You Go,/storage/emulated/0/Music/Never Let You Go.mp3,0,0,0,FALSE,44.1 kHz,1,2017,,,,,,,,,,,,,,0.000856,0.49,0.861,0,0.124,-4.151,0.0321,137.648,0.559,25
PxJCa3CgFydI7vBw3jGF6It1eul2,35-a0450148-13ef-4a19-8d95-3b35e59ecb73,PLAY,,1.60381E+12,4.58622E+13,0,,,4.10E+18,Kids in Love,4.51E+18,Kids in Love,256 kbps,1600177848,0,232960,7.2 MB,MPEG-1 Layer 3,10735,0,Never Let You Go,/storage/emulated/0/Music/Never Let You Go.mp3,0,0,0,FALSE,44.1 kHz,1,2017,,,,,,,,,,,,,,0.000856,0.49,0.861,0,0.124,-4.151,0.0321,137.648,0.559,25
PxJCa3CgFydI7vBw3jGF6It1eul2,36-1b4b90bb-eec8-4d04-a674-b260f987971e,PAUSE,,1.60381E+12,4.58636E+13,1219,,,4.10E+18,Kids in Love,4.51E+18,Kids in Love,256 kbps,1600177848,0,232960,7.2 MB,MPEG-1 Layer 3,10735,0,Never Let You Go,/storage/emulated/0/Music/Never Let You Go.mp3,0,0,0,FALSE,44.1 kHz,1,2017,,,,,,,,,,,,,,0.000856,0.49,0.861,0,0.124,-4.151,0.0321,137.648,0.559,25
PxJCa3CgFydI7vBw3jGF6It1eul2,39-de915111-e35b-4cf1-bf11-64268a3c76d9,PLAY,,1.60381E+12,4.58743E+13,0,,,4.10E+18,Kids in Love,4.51E+18,Kids in Love,256 kbps,1600177848,0,232960,7.2 MB,MPEG-1 Layer 3,10735,0,Never Let You Go,/storage/emulated/0/Music/Never Let You Go.mp3,0,0,0,FALSE,44.1 kHz,1,2017,,,,,,,,,,,,,,0.000856,0.49,0.861,0,0.124,-4.151,0.0321,137.648,0.559,25
PxJCa3CgFydI7vBw3jGF6It1eul2,40-f2b6457f-ddac-4244-8c7c-0f2b455b79ad,PAUSE,,1.60381E+12,4.58759E+13,1366,,,4.10E+18,Kids in Love,4.51E+18,Kids in Love,256 kbps,1600177848,0,232960,7.2 MB,MPEG-1 Layer 3,10735,0,Never Let You Go,/storage/emulated/0/Music/Never Let You Go.mp3,0,0,0,FALSE,44.1 kHz,1,2017,,,,,,,,,,,,,,0.000856,0.49,0.861,0,0.124,-4.151,0.0321,137.648,0.559,25
PxJCa3CgFydI7vBw3jGF6It1eul2,42-9efb1045-42fc-41ca-8796-0fb0566243ba,PLAY,,1.60381E+12,4.58916E+13,0,,,4.10E+18,Kids in Love,4.51E+18,Kids in Love,256 kbps,1600177848,0,232960,7.2 MB,MPEG-1 Layer 3,10735,0,Never Let You Go,/storage/emulated/0/Music/Never Let You Go.mp3,0,0,0,FALSE,44.1 kHz,1,2017,,,,,,,,,,,,,,0.000856,0.49,0.861,0,0.124,-4.151,0.0321,137.648,0.559,25
PxJCa3CgFydI7vBw3jGF6It1eul2,43-3a648c5d-b31d-4b2b-92ac-3489970600b1,PAUSE,,1.60381E+12,4.58936E+13,1491,,,4.10E+18,Kids in Love,4.51E+18,Kids in Love,256 kbps,1600177848,0,232960,7.2 MB,MPEG-1 Layer 3,10735,0,Never Let You Go,/storage/emulated/0/Music/Never Let You Go.mp3,0,0,0,FALSE,44.1 kHz,1,2017,,,,,,,,,,,,,,0.000856,0.49,0.861,0,0.124,-4.151,0.0321,137.648,0.559,25
PxJCa3CgFydI7vBw3jGF6It1eul2,5-bd42b068-95d9-4857-9f5d-9b559fec7aa8,PLAY,,1.60381E+12,4.56699E+13,0,,,4.10E+18,Kids in Love,4.51E+18,Kids in Love,256 kbps,1600177848,0,232960,7.2 MB,MPEG-1 Layer 3,10735,0,Never Let You Go,/storage/emulated/0/Music/Never Let You Go.mp3,0,0,0,FALSE,44.1 kHz,1,2017,,,,,,,,,,,,,,0.000856,0.49,0.861,0,0.124,-4.151,0.0321,137.648,0.559,25
PxJCa3CgFydI7vBw3jGF6It1eul2,6-f8bce248-cd52-45a5-902a-b965f8aa6982,PAUSE,,1.60381E+12,4.5672E+13,1703,,,4.10E+18,Kids in Love,4.51E+18,Kids in Love,256 kbps,1600177848,0,232960,7.2 MB,MPEG-1 Layer 3,10735,0,Never Let You Go,/storage/emulated/0/Music/Never Let You Go.mp3,0,0,0,FALSE,44.1 kHz,1,2017,,,,,,,,,,,,,,0.000856,0.49,0.861,0,0.124,-4.151,0.0321,137.648,0.559,25
PxJCa3CgFydI7vBw3jGF6It1eul2,9-c5a47438-7094-453e-954f-69dd2657833b,PLAY,,1.60381E+12,4.56731E+13,0,,,7.20E+17,Sinatra Sings Rodgers And Hammerstein,4.39E+18,Sinatra Sings Rodgers And Hammerstein,359 kbps,1596464563,1,179160,7.7 MB,FLAC 16 bits,10438,0,"Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac",0,0,0,FALSE,44.1 kHz,1,0,,,,,,,,,,,,,,0.575,0.619,0.288,0,0.22,-11.199,0.0366,136.624,0.648,36
PxJCa3CgFydI7vBw3jGF6It1eul2,0-da479bed-ddb5-49dd-a3e9-d9164b0b8d3d,,PLAY,1.60381E+12,4.56624E+13,0,,,4.94E+18,Dream With Me,3.83E+18,Dream With Me,~265 kbps,1599069846,1,221440,7.1 MB,MPEG-1 Layer 3,10676,0,When You Wish Upon A Star,/storage/emulated/0/Download/01 - When You Wish Upon A Star.mp3,0,0,0,FALSE,44.1 kHz,1,2011,,,,,,,,,,,,,,0.92,0.165,0.237,0.00268,0.39,-12.498,0.0362,72.334,0.0853,33
PxJCa3CgFydI7vBw3jGF6It1eul2,11-8866d337-0e30-4ed0-877c-0f7874fe0af3,,PAUSE,1.60381E+12,4.56749E+13,1329,,,7.20E+17,Sinatra Sings Rodgers And Hammerstein,4.39E+18,Sinatra Sings Rodgers And Hammerstein,359 kbps,1596464563,1,179160,7.7 MB,FLAC 16 bits,10438,0,"Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac",0,0,0,FALSE,44.1 kHz,1,0,,,,,,,,,,,,,,0.575,0.619,0.288,0,0.22,-11.199,0.0366,136.624,0.648,36
PxJCa3CgFydI7vBw3jGF6It1eul2,12-b9bccc13-a610-4032-a6fa-1a8396a20222,,PLAY,1.60381E+12,4.56776E+13,1479,,,7.20E+17,Sinatra Sings Rodgers And Hammerstein,4.39E+18,Sinatra Sings Rodgers And Hammerstein,359 kbps,1596464563,1,179160,7.7 MB,FLAC 16 bits,10438,0,"Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac",0,0,0,FALSE,44.1 kHz,1,0,,,,,,,,,,,,,,0.575,0.619,0.288,0,0.22,-11.199,0.0366,136.624,0.648,36
PxJCa3CgFydI7vBw3jGF6It1eul2,15-09a69c4b-6d4a-4ede-8b6a-17368d9542d0,,PAUSE,1.60381E+12,4.56792E+13,1228,,,7.20E+17,Sinatra Sings Rodgers And Hammerstein,4.39E+18,Sinatra Sings Rodgers And Hammerstein,359 kbps,1596464563,1,179160,7.7 MB,FLAC 16 bits,10438,0,"Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac",0,0,0,FALSE,44.1 kHz,1,0,,,,,,,,,,,,,,0.575,0.619,0.288,0,0.22,-11.199,0.0366,136.624,0.648,36
PxJCa3CgFydI7vBw3jGF6It1eul2,16-feeef48f-dec5-4b58-9835-a8c817824def,,PLAY,1.60381E+12,4.56797E+13,1404,,,7.20E+17,Sinatra Sings Rodgers And Hammerstein,4.39E+18,Sinatra Sings Rodgers And Hammerstein,359 kbps,1596464563,1,179160,7.7 MB,FLAC 16 bits,10438,0,"Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac",0,0,0,FALSE,44.1 kHz,1,0,,,,,,,,,,,,,,0.575,0.619,0.288,0,0.22,-11.199,0.0366,136.624,0.648,36
PxJCa3CgFydI7vBw3jGF6It1eul2,19-b63e234b-3399-452a-9930-abdd4cebdf99,,PAUSE,1.60381E+12,4.56808E+13,871,,,7.20E+17,Sinatra Sings Rodgers And Hammerstein,4.39E+18,Sinatra Sings Rodgers And Hammerstein,359 kbps,1596464563,1,179160,7.7 MB,FLAC 16 bits,10438,0,"Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac",0,0,0,FALSE,44.1 kHz,1,0,,,,,,,,,,,,,,0.575,0.619,0.288,0,0.22,-11.199,0.0366,136.624,0.648,36
PxJCa3CgFydI7vBw3jGF6It1eul2,20-a6b45920-72be-4661-bbec-f3c67b21e64d,,PLAY_ALBUM_ARTIST,1.60381E+12,4.5684E+13,0,,,,,,,,,,,,,,,,,,,,,,,,Kygo,,,,,,,,,,,,,0.279,0.553,0.71,0,0.259,-3.032,0.0985,169.5,0.769,46
PxJCa3CgFydI7vBw3jGF6It1eul2,23-edf1d6f6-b068-4647-b49f-864afb053b80,,PAUSE,1.60381E+12,4.56855E+13,967,,,4.10E+18,Kids in Love,4.51E+18,Kids in Love,256 kbps,1600177848,0,232960,7.2 MB,MPEG-1 Layer 3,10735,0,Never Let You Go,/storage/emulated/0/Music/Never Let You Go.mp3,0,0,0,FALSE,44.1 kHz,1,2017,,,,,,,,,,,,,,0.000856,0.49,0.861,0,0.124,-4.151,0.0321,137.648,0.559,25
PxJCa3CgFydI7vBw3jGF6It1eul2,24-253045f5-8535-4713-898f-5fe4fb6ceb32,,PLAY_ALBUM,1.60381E+12,4.56873E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,4.94E+18,Dream With Me,Jackie Evancho,1599069846,2011,1,1,"[id=3827551276502824267, name=Jackie Evancho, numAlbums=0, numSongs=0]",[/storage/emulated/0/Download/01 - When You Wish Upon A Star.mp3],,,,0.279,0.553,0.71,0,0.259,-3.032,0.0985,169.5,0.769,46
PxJCa3CgFydI7vBw3jGF6It1eul2,27-4a4d45a5-a217-4e7f-8f6a-14ca41307880,,PAUSE,1.60381E+12,4.56889E+13,1288,,,4.94E+18,Dream With Me,3.83E+18,Dream With Me,~265 kbps,1599069846,1,221440,7.1 MB,MPEG-1 Layer 3,10676,0,When You Wish Upon A Star,/storage/emulated/0/Download/01 - When You Wish Upon A Star.mp3,0,0,0,FALSE,44.1 kHz,1,2011,,,,,,,,,,,,,,0.92,0.165,0.237,0.00268,0.39,-12.498,0.0362,72.334,0.0853,33
PxJCa3CgFydI7vBw3jGF6It1eul2,3-3b71bb57-08c6-4a0a-a0a9-eaea9bca3916,,PAUSE,1.60381E+12,4.56646E+13,1047,,,4.94E+18,Dream With Me,3.83E+18,Dream With Me,~265 kbps,1599069846,1,221440,7.1 MB,MPEG-1 Layer 3,10676,0,When You Wish Upon A Star,/storage/emulated/0/Download/01 - When You Wish Upon A Star.mp3,0,0,0,FALSE,44.1 kHz,1,2011,,,,,,,,,,,,,,0.92,0.165,0.237,0.00268,0.39,-12.498,0.0362,72.334,0.0853,33
PxJCa3CgFydI7vBw3jGF6It1eul2,30-d3e3de26-893d-4df1-bcfb-0e4d8d46d2e9,,PAUSE,1.60381E+12,4.58558E+13,1375,,,4.10E+18,Kids in Love,4.51E+18,Kids in Love,256 kbps,1600177848,0,232960,7.2 MB,MPEG-1 Layer 3,10735,0,Never Let You Go,/storage/emulated/0/Music/Never Let You Go.mp3,0,0,0,FALSE,44.1 kHz,1,2017,,,,,,,,,,,,,,0.000856,0.49,0.861,0,0.124,-4.151,0.0321,137.648,0.559,25
PxJCa3CgFydI7vBw3jGF6It1eul2,32-23572965-c444-4e47-82a0-84f6d5869462,,PLAY,1.60381E+12,4.58571E+13,1566,,,4.10E+18,Kids in Love,4.51E+18,Kids in Love,256 kbps,1600177848,0,232960,7.2 MB,MPEG-1 Layer 3,10735,0,Never Let You Go,/storage/emulated/0/Music/Never Let You Go.mp3,0,0,0,FALSE,44.1 kHz,1,2017,,,,,,,,,,,,,,0.000856,0.49,0.861,0,0.124,-4.151,0.0321,137.648,0.559,25
PxJCa3CgFydI7vBw3jGF6It1eul2,34-80f99bba-f016-41ed-a249-deefa3189205,,PAUSE,1.60381E+12,4.5859E+13,3427,,,4.10E+18,Kids in Love,4.51E+18,Kids in Love,256 kbps,1600177848,0,232960,7.2 MB,MPEG-1 Layer 3,10735,0,Never Let You Go,/storage/emulated/0/Music/Never Let You Go.mp3,0,0,0,FALSE,44.1 kHz,1,2017,,,,,,,,,,,,,,0.000856,0.49,0.861,0,0.124,-4.151,0.0321,137.648,0.559,25
PxJCa3CgFydI7vBw3jGF6It1eul2,37-40c0d8f7-f565-412b-abde-f7d31724d500,,PAUSE,1.60381E+12,4.58637E+13,1243,,,4.10E+18,Kids in Love,4.51E+18,Kids in Love,256 kbps,1600177848,0,232960,7.2 MB,MPEG-1 Layer 3,10735,0,Never Let You Go,/storage/emulated/0/Music/Never Let You Go.mp3,0,0,0,FALSE,44.1 kHz,1,2017,,,,,,,,,,,,,,0.000856,0.49,0.861,0,0.124,-4.151,0.0321,137.648,0.559,25
